lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
2062sdc10_azul_sm,Size,2062SDC10 AZUL SM,active,Maaji,,,
2062sdc10_azul_md,Size,2062SDC10 AZUL MD,active,Maaji,,,
2062sdc10_azul_lg,Size,2062SDC10 AZUL LG,active,Maaji,,,
2043sac07_azul_sm,Size,2043SAC07 AZUL SM,active,Maaji,,,
2043sac07_azul_md,Size,2043SAC07 AZUL MD,active,Maaji,,,
2043sac07_azul_lg,Size,2043SAC07 AZUL LG,active,Maaji,,,
2043sac08_azul_sm,Size,2043SAC08 AZUL SM,active,Maaji,,,
2043sac08_azul_md,Size,2043SAC08 AZUL MD,active,Maaji,,,
2043sac08_azul_lg,Size,2043SAC08 AZUL LG,active,Maaji,,,
2043sbc08_azul_sm,Size,2043SBC08 AZUL SM,active,Maaji,,,
2043sbc08_azul_md,Size,2043SBC08 AZUL MD,active,Maaji,,,
2043sbc08_azul_lg,Size,2043SBC08 AZUL LG,active,Maaji,,,
2061sbc05_azul_sm,Size,2061SBC05 AZUL SM,active,Maaji,,,
2061sbc05_azul_md,Size,2061SBC05 AZUL MD,active,Maaji,,,
2061sbc05_azul_lg,Size,2061SBC05 AZUL LG,active,Maaji,,,
2061sdc05_azul_sm,Size,2061SDC05 AZUL SM,active,Maaji,,,
2061sdc05_azul_md,Size,2061SDC05 AZUL MD,active,Maaji,,,
2061sdc05_azul_lg,Size,2061SDC05 AZUL LG,active,Maaji,,,
2061sbc04_azul_sm,Size,2061SBC04 AZUL SM,active,Maaji,,,
2061sbc04_azul_md,Size,2061SBC04 AZUL MD,active,Maaji,,,
2061sbc04_azul_lg,Size,2061SBC04 AZUL LG,active,Maaji,,,
2061scc04_azul_sm,Size,2061SCC04 AZUL SM,active,Maaji,,,
2061scc04_azul_md,Size,2061SCC04 AZUL MD,active,Maaji,,,
2061scc04_azul_lg,Size,2061SCC04 AZUL LG,active,Maaji,,,
2119sor02_azul_sm,Size,2119SOR02 AZUL SM,active,Maaji,,,
2119sor02_azul_md,Size,2119SOR02 AZUL MD,active,Maaji,,,
2119sor02_azul_lg,Size,2119SOR02 AZUL LG,active,Maaji,,,
2119soh02_azul_sm,Size,2119SOH02 AZUL SM,active,Maaji,,,
2119soh02_azul_md,Size,2119SOH02 AZUL MD,active,Maaji,,,
2119soh02_azul_lg,Size,2119SOH02 AZUL LG,active,Maaji,,,
2062sbc11_azul_sm,Size,2062SBC11 AZUL SM,active,Maaji,,,
2062sbc11_azul_md,Size,2062SBC11 AZUL MD,active,Maaji,,,
2062sbc11_azul_lg,Size,2062SBC11 AZUL LG,active,Maaji,,,
2062scc11_azul_sm,Size,2062SCC11 AZUL SM,active,Maaji,,,
2062scc11_azul_md,Size,2062SCC11 AZUL MD,active,Maaji,,,
2062scc11_azul_lg,Size,2062SCC11 AZUL LG,active,Maaji,,,
2041sbc08_azul_sm,Size,2041SBC08 AZUL SM,active,Maaji,,,
2041sbc08_azul_md,Size,2041SBC08 AZUL MD,active,Maaji,,,
2041sbc08_azul_lg,Size,2041SBC08 AZUL LG,active,Maaji,,,
2041scc08_azul_sm,Size,2041SCC08 AZUL SM,active,Maaji,,,
2041scc08_azul_md,Size,2041SCC08 AZUL MD,active,Maaji,,,
2041scc08_azul_lg,Size,2041SCC08 AZUL LG,active,Maaji,,,
3007sac19_anaranjado_sm,Size,3007SAC19 ANARANJADO SM,active,Maaji,,,
3007sac19_anaranjado_md,Size,3007SAC19 ANARANJADO MD,active,Maaji,,,
3007sac19_anaranjado_lg,Size,3007SAC19 ANARANJADO LG,active,Maaji,,,
3007sbc19_anaranjado_sm,Size,3007SBC19 ANARANJADO SM,active,Maaji,,,
3007sbc19_anaranjado_md,Size,3007SBC19 ANARANJADO MD,active,Maaji,,,
3007sbc19_anaranjado_lg,Size,3007SBC19 ANARANJADO LG,active,Maaji,,,
3013sbc04_anaranjado_sm,Size,3013SBC04 ANARANJADO SM,active,Maaji,,,
3013sbc04_anaranjado_md,Size,3013SBC04 ANARANJADO MD,active,Maaji,,,
3013sbc04_anaranjado_lg,Size,3013SBC04 ANARANJADO LG,active,Maaji,,,
3013scc04_anaranjado_sm,Size,3013SCC04 ANARANJADO SM,active,Maaji,,,
3013scc04_anaranjado_md,Size,3013SCC04 ANARANJADO MD,active,Maaji,,,
3013scc04_anaranjado_lg,Size,3013SCC04 ANARANJADO LG,active,Maaji,,,
3007sac20_morado_sm,Size,3007SAC20 MORADO SM,active,Maaji,,,
3007sac20_morado_md,Size,3007SAC20 MORADO MD,active,Maaji,,,
3007sac20_morado_lg,Size,3007SAC20 MORADO LG,active,Maaji,,,
3007sbc20_morado_sm,Size,3007SBC20 MORADO SM,active,Maaji,,,
3007sbc20_morado_md,Size,3007SBC20 MORADO MD,active,Maaji,,,
