lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
3068SSP01_black_md,Size,3068SSP01_black_md,active,Maaji,,7702781031237,
3068SSP01_black_lg,Size,3068SSP01_black_lg,active,Maaji,,7702781031244,
3068SSP01_black_xl,Size,3068SSP01_black_xl,active,Maaji,,7702781031251,
3068SSP02_orange_sm,Size,3068SSP02_orange_sm,active,Maaji,,7702781031633,
3068SSP02_orange_md,Size,3068SSP02_orange_md,active,Maaji,,7702781031640,
3068SSP02_orange_lg,Size,3068SSP02_orange_lg,active,Maaji,,7702781031657,
3068SSP02_orange_xl,Size,3068SSP02_orange_xl,active,Maaji,,7702781031664,
3069SSE01_orange_sm,Size,3069SSE01_orange_sm,active,Maaji,,7702781031633,
3069SSE01_orange_md,Size,3069SSE01_orange_md,active,Maaji,,7702781031640,
3069SSE01_orange_lg,Size,3069SSE01_orange_lg,active,Maaji,,7702781031657,
3069SSE01_orange_xl,Size,3069SSE01_orange_xl,active,Maaji,,7702781031664,
3070SBR01_purple_sm,Size,3070SBR01_purple_sm,active,Maaji,,7702781032913,
3070SBR01_purple_md,Size,3070SBR01_purple_md,active,Maaji,,7702781032920,
3070SBR01_purple_lg,Size,3070SBR01_purple_lg,active,Maaji,,7702781032937,
3070SBR01_purple_xl,Size,3070SBR01_purple_xl,active,Maaji,,7702781032944,
1520SFH03_brown_sm,Size,1520SFH03_brown_sm,active,Maaji,,7702781031329,
1520SFH03_brown_md,Size,1520SFH03_brown_md,active,Maaji,,7702781031336,
1520SFH03_brown_lg,Size,1520SFH03_brown_lg,active,Maaji,,7702781031343,
1520SFH03_brown_xl,Size,1520SFH03_brown_xl,active,Maaji,,7702781031350,
1932SFT04_black_sm,Size,1932SFT04_black_sm,active,Maaji,,7702781033972,
1932SFT04_black_md,Size,1932SFT04_black_md,active,Maaji,,7702781033989,
1932SFT04_black_lg,Size,1932SFT04_black_lg,active,Maaji,,7702781033996,
1932SFT04_black_xl,Size,1932SFT04_black_xl,active,Maaji,,7702781034009,
1932SFT05_orange_sm,Size,1932SFT05_orange_sm,active,Maaji,,7702781033774,
1932SFT05_orange_md,Size,1932SFT05_orange_md,active,Maaji,,7702781033781,
1932SFT05_orange_lg,Size,1932SFT05_orange_lg,active,Maaji,,7702781033798,
1932SFT05_orange_xl,Size,1932SFT05_orange_xl,active,Maaji,,7702781033804,
2021SFA04_orange_sm,Size,2021SFA04_orange_sm,active,Maaji,,7702781036348,
2021SFA04_orange_md,Size,2021SFA04_orange_md,active,Maaji,,7702781036355,
2021SFA04_orange_lg,Size,2021SFA04_orange_lg,active,Maaji,,7702781036362,
2033SUN04_black_sm,Size,2033SUN04_black_sm,active,Maaji,,7702781040673,
2033SUN04_black_md,Size,2033SUN04_black_md,active,Maaji,,7702781040680,
2033SUN04_black_lg,Size,2033SUN04_black_lg,active,Maaji,,7702781040697,
2047SHN03_red_sm,Size,2047SHN03_red_sm,active,Maaji,,7702781033064,
2047SHN03_red_md,Size,2047SHN03_red_md,active,Maaji,,7702781033071,
2047SHN03_red_lg,Size,2047SHN03_red_lg,active,Maaji,,7702781033088,
2047SHN03_red_xl,Size,2047SHN03_red_xl,active,Maaji,,7702781033095,
2050SSE01_black_sm,Size,2050SSE01_black_sm,active,Maaji,,7702781034023,
2050SSE01_black_md,Size,2050SSE01_black_md,active,Maaji,,7702781034030,
2050SSE01_black_lg,Size,2050SSE01_black_lg,active,Maaji,,7702781034047,
2050SSE01_black_xl,Size,2050SSE01_black_xl,active,Maaji,,7702781034054,
2112SFA02_blue_sm,Size,2112SFA02_blue_sm,active,Maaji,,7702781037543,
2112SFA02_blue_md,Size,2112SFA02_blue_md,active,Maaji,,7702781037550,
2112SFA02_blue_lg,Size,2112SFA02_blue_lg,active,Maaji,,7702781037567,
2112SFA02_blue_xl,Size,2112SFA02_blue_xl,active,Maaji,,7702781037574,
2131SUN02_red_sm,Size,2131SUN02_red_sm,active,Maaji,,7702781039479,
2131SUN02_red_md,Size,2131SUN02_red_md,active,Maaji,,7702781039486,
2131SUN02_red_lg,Size,2131SUN02_red_lg,active,Maaji,,7702781039493,
2131SUN02_red_xl,Size,2131SUN02_red_xl,active,Maaji,,7702781039509,
2131SUN03_orange_sm,Size,2131SUN03_orange_sm,active,Maaji,,7702781039424,
2131SUN03_orange_md,Size,2131SUN03_orange_md,active,Maaji,,7702781039431,
2131SUN03_orange_lg,Size,2131SUN03_orange_lg,active,Maaji,,7702781039448,
2131SUN03_orange_xl,Size,2131SUN03_orange_xl,active,Maaji,,7702781039455,
2153SUN02_pink_sm,Size,2153SUN02_pink_sm,active,Maaji,,7702781038144,
2153SUN02_pink_md,Size,2153SUN02_pink_md,active,Maaji,,7702781038151,
2153SUN02_pink_lg,Size,2153SUN02_pink_lg,active,Maaji,,7702781038168,
2153SUN02_pink_xl,Size,2153SUN02_pink_xl,active,Maaji,,7702781038175,
2161SFA02_blue_sm,Size,2161SFA02_blue_sm,active,Maaji,,7702781033392,
2161SFA02_blue_md,Size,2161SFA02_blue_md,active,Maaji,,7702781033408,
2161SFA02_blue_lg,Size,2161SFA02_blue_lg,active,Maaji,,7702781033415,
2161SFA02_blue_xl,Size,2161SFA02_blue_xl,active,Maaji,,7702781033422,
2162SFA02_blue_sm,Size,2162SFA02_blue_sm,active,Maaji,,7702781037390,
2162SFA02_blue_md,Size,2162SFA02_blue_md,active,Maaji,,7702781037406,
2162SFA02_blue_lg,Size,2162SFA02_blue_lg,active,Maaji,,7702781037413,
2162SFA02_blue_xl,Size,2162SFA02_blue_xl,active,Maaji,,7702781037420,
2164SRA02_blue_sm,Size,2164SRA02_blue_sm,active,Maaji,,7702781040321,
2164SRA02_blue_md,Size,2164SRA02_blue_md,active,Maaji,,7702781040338,
2164SRA02_blue_lg,Size,2164SRA02_blue_lg,active,Maaji,,7702781040345,
2164SRA02_blue_xl,Size,2164SRA02_blue_xl,active,Maaji,,7702781040352,
2167SFT01_red_sm,Size,2167SFT01_red_sm,active,Maaji,,7702781032968,
2167SFT01_red_md,Size,2167SFT01_red_md,active,Maaji,,7702781032975,
2167SFT01_red_lg,Size,2167SFT01_red_lg,active,Maaji,,7702781032982,
2167SFT01_red_xl,Size,2167SFT01_red_xl,active,Maaji,,7702781032999,
2169SBA01_red_sm,Size,2169SBA01_red_sm,active,Maaji,,7702781035792,
2169SBA01_red_md,Size,2169SBA01_red_md,active,Maaji,,7702781035808,
2169SBA01_red_lg,Size,2169SBA01_red_lg,active,Maaji,,7702781035815,
2169SBA01_red_xl,Size,2169SBA01_red_xl,active,Maaji,,7702781035822,
2170SSE01_red_sm,Size,2170SSE01_red_sm,active,Maaji,,7702781033118,
2170SSE01_red_md,Size,2170SSE01_red_md,active,Maaji,,7702781033125,
2170SSE01_red_lg,Size,2170SSE01_red_lg,active,Maaji,,7702781033132,
2170SSE01_red_xl,Size,2170SSE01_red_xl,active,Maaji,,7702781033149,
2171SFH01_brown_sm,Size,2171SFH01_brown_sm,active,Maaji,,7702781036492,
2171SFH01_brown_md,Size,2171SFH01_brown_md,active,Maaji,,7702781036508,
2171SFH01_brown_lg,Size,2171SFH01_brown_lg,active,Maaji,,7702781036515,
2171SFH01_brown_xl,Size,2171SFH01_brown_xl,active,Maaji,,7702781036522,
3047SFH03_red_sm,Size,3047SFH03_red_sm,active,Maaji,,7702781036690,
3047SFH03_red_md,Size,3047SFH03_red_md,active,Maaji,,7702781036706,
3047SFH03_red_lg,Size,3047SFH03_red_lg,active,Maaji,,7702781036713,
3047SFH03_red_xl,Size,3047SFH03_red_xl,active,Maaji,,7702781036720,
3059SFT02_red_sm,Size,3059SFT02_red_sm,active,Maaji,,7702781032135,
3059SFT02_red_md,Size,3059SFT02_red_md,active,Maaji,,7702781032142,
3059SFT02_red_lg,Size,3059SFT02_red_lg,active,Maaji,,7702781032159,
3059SFT02_red_xl,Size,3059SFT02_red_xl,active,Maaji,,7702781032166,
3060SFA03_brown_sm,Size,3060SFA03_brown_sm,active,Maaji,,7702781036249,
3060SFA03_brown_md,Size,3060SFA03_brown_md,active,Maaji,,7702781036256,
3060SFA03_brown_lg,Size,3060SFA03_brown_lg,active,Maaji,,7702781036263,
3060SFA03_brown_xl,Size,3060SFA03_brown_xl,active,Maaji,,7702781036270,
