lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3042SFH02_red_md,Size,3042SFH02_red_md,active,Maaji,MEDIO,7702781031282,MEDIO,135000,COP Price
3042SFH02_red_lg,Size,3042SFH02_red_lg,active,Maaji,GRANDE,7702781031299,GRANDE,135000,COP Price
3042SFH02_red_xl,Size,3042SFH02_red_xl,active,Maaji,EXTRA GRANDE,7702781031305,EXTRA GRANDE,135000,COP Price
3042SFH03_purple_sm,Size,3042SFH03_purple_sm,active,Maaji,PEQUEÑO,7702781031787,PEQUEÑO,135000,COP Price
3042SFH03_purple_md,Size,3042SFH03_purple_md,active,Maaji,MEDIO,7702781031794,MEDIO,135000,COP Price
3042SFH03_purple_lg,Size,3042SFH03_purple_lg,active,Maaji,GRANDE,7702781031800,GRANDE,135000,COP Price
3042SFH03_purple_xl,Size,3042SFH03_purple_xl,active,Maaji,EXTRA GRANDE,7702781031817,EXTRA GRANDE,135000,COP Price
3045SFT04_pink_sm,Size,3045SFT04_pink_sm,active,Maaji,PEQUEÑO,7702781031930,PEQUEÑO,115000,COP Price
3045SFT04_pink_md,Size,3045SFT04_pink_md,active,Maaji,MEDIO,7702781031947,MEDIO,115000,COP Price
3045SFT04_pink_lg,Size,3045SFT04_pink_lg,active,Maaji,GRANDE,7702781031954,GRANDE,115000,COP Price
3045SFT04_pink_xl,Size,3045SFT04_pink_xl,active,Maaji,EXTRA GRANDE,7702781031961,EXTRA GRANDE,115000,COP Price
3048SUN04_blue_sm,Size,3048SUN04_blue_sm,active,Maaji,PEQUEÑO,7702781040024,PEQUEÑO,100000,COP Price
3048SUN04_blue_md,Size,3048SUN04_blue_md,active,Maaji,MEDIO,7702781040031,MEDIO,100000,COP Price
3048SUN04_blue_lg,Size,3048SUN04_blue_lg,active,Maaji,GRANDE,7702781040048,GRANDE,100000,COP Price
3048SUN04_blue_xl,Size,3048SUN04_blue_xl,active,Maaji,EXTRA GRANDE,7702781040055,EXTRA GRANDE,100000,COP Price
3053SFA05_blue_sm,Size,3053SFA05_blue_sm,active,Maaji,PEQUEÑO,7702781040420,PEQUEÑO,135000,COP Price
3053SFA05_blue_md,Size,3053SFA05_blue_md,active,Maaji,MEDIO,7702781040437,MEDIO,135000,COP Price
3053SFA05_blue_lg,Size,3053SFA05_blue_lg,active,Maaji,GRANDE,7702781040444,GRANDE,135000,COP Price
3053SFA05_blue_xl,Size,3053SFA05_blue_xl,active,Maaji,EXTRA GRANDE,7702781040451,EXTRA GRANDE,135000,COP Price
3054SFA03_blue_sm,Size,3054SFA03_blue_sm,active,Maaji,PEQUEÑO,7702781037642,PEQUEÑO,135000,COP Price
3054SFA03_blue_md,Size,3054SFA03_blue_md,active,Maaji,MEDIO,7702781037659,MEDIO,135000,COP Price
3054SFA03_blue_lg,Size,3054SFA03_blue_lg,active,Maaji,GRANDE,7702781037666,GRANDE,135000,COP Price
3054SFA03_blue_xl,Size,3054SFA03_blue_xl,active,Maaji,EXTRA GRANDE,7702781037673,EXTRA GRANDE,135000,COP Price
3063SBR01_white_sm,Size,3063SBR01_white_sm,active,Maaji,PEQUEÑO,7702781036744,PEQUEÑO,115000,COP Price
3063SBR01_white_md,Size,3063SBR01_white_md,active,Maaji,MEDIO,7702781036751,MEDIO,115000,COP Price
3063SBR01_white_lg,Size,3063SBR01_white_lg,active,Maaji,GRANDE,7702781036768,GRANDE,115000,COP Price
3063SBR01_white_xl,Size,3063SBR01_white_xl,active,Maaji,EXTRA GRANDE,7702781036775,EXTRA GRANDE,115000,COP Price
3063SBR02_orange_sm,Size,3063SBR02_orange_sm,active,Maaji,PEQUEÑO,7702781036591,PEQUEÑO,115000,COP Price
3063SBR02_orange_md,Size,3063SBR02_orange_md,active,Maaji,MEDIO,7702781036607,MEDIO,115000,COP Price
3063SBR02_orange_lg,Size,3063SBR02_orange_lg,active,Maaji,GRANDE,7702781036614,GRANDE,115000,COP Price
3066SUN01_black_sm,Size,3066SUN01_black_sm,active,Maaji,PEQUEÑO,7702781038670,PEQUEÑO,100000,COP Price
3066SUN01_black_md,Size,3066SUN01_black_md,active,Maaji,MEDIO,7702781038687,MEDIO,100000,COP Price
3066SUN01_black_lg,Size,3066SUN01_black_lg,active,Maaji,GRANDE,7702781038694,GRANDE,100000,COP Price
3066SUN01_black_xl,Size,3066SUN01_black_xl,active,Maaji,EXTRA GRANDE,7702781038700,EXTRA GRANDE,100000,COP Price
3068SSP01_black_sm,Size,3068SSP01_black_sm,active,Maaji,PEQUEÑO,7702781031220,PEQUEÑO,125000,COP Price
3068SSP01_black_md,Size,3068SSP01_black_md,active,Maaji,MEDIO,7702781031237,MEDIO,125000,COP Price
3068SSP01_black_lg,Size,3068SSP01_black_lg,active,Maaji,GRANDE,7702781031244,GRANDE,125000,COP Price
3068SSP01_black_xl,Size,3068SSP01_black_xl,active,Maaji,EXTRA GRANDE,7702781031251,EXTRA GRANDE,125000,COP Price
3068SSP02_orange_sm,Size,3068SSP02_orange_sm,active,Maaji,PEQUEÑO,7702781031633,PEQUEÑO,125000,COP Price
3068SSP02_orange_md,Size,3068SSP02_orange_md,active,Maaji,MEDIO,7702781031640,MEDIO,125000,COP Price
