lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book,
3053SFA05_blue_sm,3053SFA05,Size,3053SFA05_blue_sm,active,Maaji,PEQUEÑO,7702781036393,PEQUEÑO,135000,COP Price
3053SFA05_blue_md,3053SFA05,Size,3053SFA05_blue_md,active,Maaji,MEDIO,7702781036409,MEDIO,135000,COP Price
3053SFA05_blue_lg,3053SFA05,Size,3053SFA05_blue_lg,active,Maaji,GRANDE,7702781036416,GRANDE,135000,COP Price
3053SFA05_blue_xl,3053SFA05,Size,3053SFA05_blue_xl,active,Maaji,EXTRA GRANDE,7702781036423,EXTRA GRANDE,135000,COP Price
3054SFA03_blue_sm,3054SFA03,Size,3054SFA03_blue_sm,active,Maaji,PEQUEÑO,7702781044640,PEQUEÑO,135000,COP Price
3054SFA03_blue_md,3054SFA03,Size,3054SFA03_blue_md,active,Maaji,MEDIO,7702781044657,MEDIO,135000,COP Price
3054SFA03_blue_lg,3054SFA03,Size,3054SFA03_blue_lg,active,Maaji,GRANDE,7702781044664,GRANDE,135000,COP Price
3054SFA03_blue_xl,3054SFA03,Size,3054SFA03_blue_xl,active,Maaji,EXTRA GRANDE,7702781044671,EXTRA GRANDE,135000,COP Price
3063SBR01_white_sm,3063SBR01,Size,3063SBR01_white_sm,active,Maaji,PEQUEÑO,7702781036447,PEQUEÑO,115000,COP Price
3063SBR01_white_md,3063SBR01,Size,3063SBR01_white_md,active,Maaji,MEDIO,7702781036454,MEDIO,115000,COP Price
3063SBR01_white_lg,3063SBR01,Size,3063SBR01_white_lg,active,Maaji,GRANDE,7702781036461,GRANDE,115000,COP Price
3063SBR01_white_xl,3063SBR01,Size,3063SBR01_white_xl,active,Maaji,EXTRA GRANDE,7702781036478,EXTRA GRANDE,115000,COP Price
3063SBR02_orange_sm,3063SBR02,Size,3063SBR02_orange_sm,active,Maaji,PEQUEÑO,7702781038298,PEQUEÑO,115000,COP Price
3063SBR02_orange_md,3063SBR02,Size,3063SBR02_orange_md,active,Maaji,MEDIO,7702781038304,MEDIO,115000,COP Price
3063SBR02_orange_lg,3063SBR02,Size,3063SBR02_orange_lg,active,Maaji,GRANDE,7702781038311,GRANDE,115000,COP Price
3066SUN01_black_sm,3066SUN01,Size,3066SUN01_black_sm,active,Maaji,PEQUEÑO,7702781038328,PEQUEÑO,100000,COP Price
3066SUN01_black_md,3066SUN01,Size,3066SUN01_black_md,active,Maaji,MEDIO,7702781035846,MEDIO,100000,COP Price
3066SUN01_black_lg,3066SUN01,Size,3066SUN01_black_lg,active,Maaji,GRANDE,7702781035853,GRANDE,100000,COP Price
3066SUN01_black_xl,3066SUN01,Size,3066SUN01_black_xl,active,Maaji,EXTRA GRANDE,7702781035860,EXTRA GRANDE,100000,COP Price
3068SSP01_black_sm,3068SSP01,Size,3068SSP01_black_sm,active,Maaji,PEQUEÑO,7702781035297,PEQUEÑO,125000,COP Price
3068SSP01_black_md,3068SSP01,Size,3068SSP01_black_md,active,Maaji,MEDIO,7702781035303,MEDIO,125000,COP Price
3068SSP01_black_lg,3068SSP01,Size,3068SSP01_black_lg,active,Maaji,GRANDE,7702781035310,GRANDE,125000,COP Price
3068SSP01_black_xl,3068SSP01,Size,3068SSP01_black_xl,active,Maaji,EXTRA GRANDE,7702781039271,EXTRA GRANDE,125000,COP Price
3068SSP02_orange_sm,3068SSP02,Size,3068SSP02_orange_sm,active,Maaji,PEQUEÑO,7702781039288,PEQUEÑO,125000,COP Price
3068SSP02_orange_md,3068SSP02,Size,3068SSP02_orange_md,active,Maaji,MEDIO,7702781039295,MEDIO,125000,COP Price
3068SSP02_orange_lg,3068SSP02,Size,3068SSP02_orange_lg,active,Maaji,GRANDE,7702781039301,GRANDE,125000,COP Price
3068SSP02_orange_xl,3068SSP02,Size,3068SSP02_orange_xl,active,Maaji,EXTRA GRANDE,7702781039929,EXTRA GRANDE,125000,COP Price
3069SSE01_orange_sm,3069SSE01,Size,3069SSE01_orange_sm,active,Maaji,PEQUEÑO,7702781039936,PEQUEÑO,115000,COP Price
3069SSE01_orange_md,3069SSE01,Size,3069SSE01_orange_md,active,Maaji,MEDIO,7702781039943,MEDIO,115000,COP Price
3069SSE01_orange_lg,3069SSE01,Size,3069SSE01_orange_lg,active,Maaji,GRANDE,7702781039950,GRANDE,115000,COP Price
3069SSE01_orange_xl,3069SSE01,Size,3069SSE01_orange_xl,active,Maaji,EXTRA GRANDE,7702781031275,EXTRA GRANDE,115000,COP Price
3070SBR01_purple_sm,3070SBR01,Size,3070SBR01_purple_sm,active,Maaji,PEQUEÑO,7702781031282,PEQUEÑO,115000,COP Price
3070SBR01_purple_md,3070SBR01,Size,3070SBR01_purple_md,active,Maaji,MEDIO,7702781031299,MEDIO,115000,COP Price
3070SBR01_purple_lg,3070SBR01,Size,3070SBR01_purple_lg,active,Maaji,GRANDE,7702781031305,GRANDE,115000,COP Price
3070SBR01_purple_xl,3070SBR01,Size,3070SBR01_purple_xl,active,Maaji,EXTRA GRANDE,7702781031787,EXTRA GRANDE,115000,COP Price
1520SFH03_brown_sm,1520SFH03,Size,1520SFH03_brown_sm,active,Maaji,PEQUEÑO,7702781031794,PEQUEÑO,135000,COP Price
1520SFH03_brown_md,1520SFH03,Size,1520SFH03_brown_md,active,Maaji,MEDIO,7702781031800,MEDIO,135000,COP Price
1520SFH03_brown_lg,1520SFH03,Size,1520SFH03_brown_lg,active,Maaji,GRANDE,7702781031817,GRANDE,135000,COP Price
1520SFH03_brown_xl,1520SFH03,Size,1520SFH03_brown_xl,active,Maaji,EXTRA GRANDE,7702781031930,EXTRA GRANDE,135000,COP Price
1932SFT04_black_sm,1932SFT04,Size,1932SFT04_black_sm,active,Maaji,PEQUEÑO,7702781031947,PEQUEÑO,115000,COP Price
1932SFT04_black_md,1932SFT04,Size,1932SFT04_black_md,active,Maaji,MEDIO,7702781031954,MEDIO,115000,COP Price
1932SFT04_black_lg,1932SFT04,Size,1932SFT04_black_lg,active,Maaji,GRANDE,7702781031961,GRANDE,115000,COP Price
1932SFT04_black_xl,1932SFT04,Size,1932SFT04_black_xl,active,Maaji,EXTRA GRANDE,7702781036690,EXTRA GRANDE,115000,COP Price
1932SFT05_orange_sm,1932SFT05,Size,1932SFT05_orange_sm,active,Maaji,PEQUEÑO,7702781036706,PEQUEÑO,115000,COP Price
1932SFT05_orange_md,1932SFT05,Size,1932SFT05_orange_md,active,Maaji,MEDIO,7702781036713,MEDIO,115000,COP Price
1932SFT05_orange_lg,1932SFT05,Size,1932SFT05_orange_lg,active,Maaji,GRANDE,7702781036720,GRANDE,115000,COP Price
1932SFT05_orange_xl,1932SFT05,Size,1932SFT05_orange_xl,active,Maaji,EXTRA GRANDE,7702781040024,EXTRA GRANDE,115000,COP Price
2021SFA04_orange_sm,2021SFA04,Size,2021SFA04_orange_sm,active,Maaji,PEQUEÑO,7702781040031,PEQUEÑO,135000,COP Price
2021SFA04_orange_md,2021SFA04,Size,2021SFA04_orange_md,active,Maaji,MEDIO,7702781040048,MEDIO,135000,COP Price
2021SFA04_orange_lg,2021SFA04,Size,2021SFA04_orange_lg,active,Maaji,GRANDE,7702781040055,GRANDE,135000,COP Price
2033SUN04_black_sm,2033SUN04,Size,2033SUN04_black_sm,active,Maaji,PEQUEÑO,7702781040420,PEQUEÑO,100000,COP Price
2033SUN04_black_md,2033SUN04,Size,2033SUN04_black_md,active,Maaji,MEDIO,7702781040437,MEDIO,100000,COP Price
2033SUN04_black_lg,2033SUN04,Size,2033SUN04_black_lg,active,Maaji,GRANDE,7702781040444,GRANDE,100000,COP Price
2047SHN03_red_sm,2047SHN03,Size,2047SHN03_red_sm,active,Maaji,PEQUEÑO,7702781040451,PEQUEÑO,125000,COP Price
2047SHN03_red_md,2047SHN03,Size,2047SHN03_red_md,active,Maaji,MEDIO,7702781037642,MEDIO,125000,COP Price
2047SHN03_red_lg,2047SHN03,Size,2047SHN03_red_lg,active,Maaji,GRANDE,7702781037659,GRANDE,125000,COP Price
2047SHN03_red_xl,2047SHN03,Size,2047SHN03_red_xl,active,Maaji,EXTRA GRANDE,7702781037666,EXTRA GRANDE,125000,COP Price
2050SSE01_black_sm,2050SSE01,Size,2050SSE01_black_sm,active,Maaji,PEQUEÑO,7702781037673,PEQUEÑO,115000,COP Price
2050SSE01_black_md,2050SSE01,Size,2050SSE01_black_md,active,Maaji,MEDIO,7702781032135,MEDIO,115000,COP Price
2050SSE01_black_lg,2050SSE01,Size,2050SSE01_black_lg,active,Maaji,GRANDE,7702781032142,GRANDE,115000,COP Price
2050SSE01_black_xl,2050SSE01,Size,2050SSE01_black_xl,active,Maaji,EXTRA GRANDE,7702781032159,EXTRA GRANDE,115000,COP Price
2112SFA02_blue_sm,2112SFA02,Size,2112SFA02_blue_sm,active,Maaji,PEQUEÑO,7702781032166,PEQUEÑO,135000,COP Price
2112SFA02_blue_md,2112SFA02,Size,2112SFA02_blue_md,active,Maaji,MEDIO,7702781036249,MEDIO,135000,COP Price
2112SFA02_blue_lg,2112SFA02,Size,2112SFA02_blue_lg,active,Maaji,GRANDE,7702781036256,GRANDE,135000,COP Price
2112SFA02_blue_xl,2112SFA02,Size,2112SFA02_blue_xl,active,Maaji,EXTRA GRANDE,7702781036263,EXTRA GRANDE,135000,COP Price
2131SUN02_red_sm,2131SUN02,Size,2131SUN02_red_sm,active,Maaji,PEQUEÑO,7702781036270,PEQUEÑO,100000,COP Price
2131SUN02_red_md,2131SUN02,Size,2131SUN02_red_md,active,Maaji,MEDIO,7702781036294,MEDIO,100000,COP Price
2131SUN02_red_lg,2131SUN02,Size,2131SUN02_red_lg,active,Maaji,GRANDE,7702781036300,GRANDE,100000,COP Price
2131SUN02_red_xl,2131SUN02,Size,2131SUN02_red_xl,active,Maaji,EXTRA GRANDE,7702781036317,EXTRA GRANDE,100000,COP Price
2131SUN03_orange_sm,2131SUN03,Size,2131SUN03_orange_sm,active,Maaji,PEQUEÑO,7702781036324,PEQUEÑO,100000,COP Price
2131SUN03_orange_md,2131SUN03,Size,2131SUN03_orange_md,active,Maaji,MEDIO,7702781039127,MEDIO,100000,COP Price
2131SUN03_orange_lg,2131SUN03,Size,2131SUN03_orange_lg,active,Maaji,GRANDE,7702781039134,GRANDE,100000,COP Price
2131SUN03_orange_xl,2131SUN03,Size,2131SUN03_orange_xl,active,Maaji,EXTRA GRANDE,7702781039141,EXTRA GRANDE,100000,COP Price
2135SSF03_red_sm,2135SSF03,Size,2135SSF03_red_sm,active,Maaji,PEQUEÑO,7702781039158,PEQUEÑO,125000,COP Price
2135SSF03_red_md,2135SSF03,Size,2135SSF03_red_md,active,Maaji,MEDIO,7702781036744,MEDIO,125000,COP Price
2135SSF03_red_lg,2135SSF03,Size,2135SSF03_red_lg,active,Maaji,GRANDE,7702781036751,GRANDE,125000,COP Price
2135SSF03_red_xl,2135SSF03,Size,2135SSF03_red_xl,active,Maaji,EXTRA GRANDE,7702781036768,EXTRA GRANDE,125000,COP Price
2153SUN02_pink_sm,2153SUN02,Size,2153SUN02_pink_sm,active,Maaji,PEQUEÑO,7702781036775,PEQUEÑO,100000,COP Price
2153SUN02_pink_md,2153SUN02,Size,2153SUN02_pink_md,active,Maaji,MEDIO,7702781036591,MEDIO,100000,COP Price
2153SUN02_pink_lg,2153SUN02,Size,2153SUN02_pink_lg,active,Maaji,GRANDE,7702781036607,GRANDE,100000,COP Price
2153SUN02_pink_xl,2153SUN02,Size,2153SUN02_pink_xl,active,Maaji,EXTRA GRANDE,7702781036614,EXTRA GRANDE,100000,COP Price
2161SFA02_blue_sm,2161SFA02,Size,2161SFA02_blue_sm,active,Maaji,PEQUEÑO,7702781036621,PEQUEÑO,135000,COP Price
2161SFA02_blue_md,2161SFA02,Size,2161SFA02_blue_md,active,Maaji,MEDIO,7702781038670,MEDIO,135000,COP Price
2161SFA02_blue_lg,2161SFA02,Size,2161SFA02_blue_lg,active,Maaji,GRANDE,7702781038687,GRANDE,135000,COP Price
2161SFA02_blue_xl,2161SFA02,Size,2161SFA02_blue_xl,active,Maaji,EXTRA GRANDE,7702781038694,EXTRA GRANDE,135000,COP Price
2162SFA02_blue_sm,2162SFA02,Size,2162SFA02_blue_sm,active,Maaji,PEQUEÑO,7702781038700,PEQUEÑO,135000,COP Price
2162SFA02_blue_md,2162SFA02,Size,2162SFA02_blue_md,active,Maaji,MEDIO,7702781031220,MEDIO,135000,COP Price
2162SFA02_blue_lg,2162SFA02,Size,2162SFA02_blue_lg,active,Maaji,GRANDE,7702781031237,GRANDE,135000,COP Price
2162SFA02_blue_xl,2162SFA02,Size,2162SFA02_blue_xl,active,Maaji,EXTRA GRANDE,7702781031244,EXTRA GRANDE,135000,COP Price
2164SRA02_blue_sm,2164SRA02,Size,2164SRA02_blue_sm,active,Maaji,PEQUEÑO,7702781031251,PEQUEÑO,180000,COP Price
2164SRA02_blue_md,2164SRA02,Size,2164SRA02_blue_md,active,Maaji,MEDIO,7702781031633,MEDIO,180000,COP Price
2164SRA02_blue_lg,2164SRA02,Size,2164SRA02_blue_lg,active,Maaji,GRANDE,7702781031640,GRANDE,180000,COP Price
2164SRA02_blue_xl,2164SRA02,Size,2164SRA02_blue_xl,active,Maaji,EXTRA GRANDE,7702781031657,EXTRA GRANDE,180000,COP Price
2167SFT01_red_sm,2167SFT01,Size,2167SFT01_red_sm,active,Maaji,PEQUEÑO,7702781031664,PEQUEÑO,115000,COP Price
2167SFT01_red_md,2167SFT01,Size,2167SFT01_red_md,active,Maaji,MEDIO,7702781031688,MEDIO,115000,COP Price
2167SFT01_red_lg,2167SFT01,Size,2167SFT01_red_lg,active,Maaji,GRANDE,7702781031695,GRANDE,115000,COP Price
2167SFT01_red_xl,2167SFT01,Size,2167SFT01_red_xl,active,Maaji,EXTRA GRANDE,7702781031701,EXTRA GRANDE,115000,COP Price
2169SBA01_red_sm,2169SBA01,Size,2169SBA01_red_sm,active,Maaji,PEQUEÑO,7702781031718,PEQUEÑO,125000,COP Price
2169SBA01_red_md,2169SBA01,Size,2169SBA01_red_md,active,Maaji,MEDIO,7702781032913,MEDIO,125000,COP Price
2169SBA01_red_lg,2169SBA01,Size,2169SBA01_red_lg,active,Maaji,GRANDE,7702781032920,GRANDE,125000,COP Price
2169SBA01_red_xl,2169SBA01,Size,2169SBA01_red_xl,active,Maaji,EXTRA GRANDE,7702781032937,EXTRA GRANDE,125000,COP Price
2170SSE01_red_sm,2170SSE01,Size,2170SSE01_red_sm,active,Maaji,PEQUEÑO,7702781032944,PEQUEÑO,115000,COP Price
2170SSE01_red_md,2170SSE01,Size,2170SSE01_red_md,active,Maaji,MEDIO,7702781037680,MEDIO,115000,COP Price
2170SSE01_red_lg,2170SSE01,Size,2170SSE01_red_lg,active,Maaji,GRANDE,7702781037697,GRANDE,115000,COP Price
2170SSE01_red_xl,2170SSE01,Size,2170SSE01_red_xl,active,Maaji,EXTRA GRANDE,7702781037703,EXTRA GRANDE,115000,COP Price
2171SFH01_brown_sm,2171SFH01,Size,2171SFH01_brown_sm,active,Maaji,PEQUEÑO,7702781037710,PEQUEÑO,135000,COP Price
2171SFH01_brown_md,2171SFH01,Size,2171SFH01_brown_md,active,Maaji,MEDIO,7702781037727,MEDIO,135000,COP Price
2171SFH01_brown_lg,2171SFH01,Size,2171SFH01_brown_lg,active,Maaji,GRANDE,7702781037734,GRANDE,135000,COP Price
2171SFH01_brown_xl,2171SFH01,Size,2171SFH01_brown_xl,active,Maaji,EXTRA GRANDE,7702781037741,EXTRA GRANDE,135000,COP Price
3047SFH03_red_sm,3047SFH03,Size,3047SFH03_red_sm,active,Maaji,PEQUEÑO,7702781037758,PEQUEÑO,135000,COP Price
3047SFH03_red_md,3047SFH03,Size,3047SFH03_red_md,active,Maaji,MEDIO,7702781037765,MEDIO,135000,COP Price
3047SFH03_red_lg,3047SFH03,Size,3047SFH03_red_lg,active,Maaji,GRANDE,7702781037772,GRANDE,135000,COP Price
3047SFH03_red_xl,3047SFH03,Size,3047SFH03_red_xl,active,Maaji,EXTRA GRANDE,7702781038083,EXTRA GRANDE,135000,COP Price
3059SFT02_red_sm,3059SFT02,Size,3059SFT02_red_sm,active,Maaji,PEQUEÑO,7702781038090,PEQUEÑO,115000,COP Price
3059SFT02_red_md,3059SFT02,Size,3059SFT02_red_md,active,Maaji,MEDIO,7702781038106,MEDIO,115000,COP Price
3059SFT02_red_lg,3059SFT02,Size,3059SFT02_red_lg,active,Maaji,GRANDE,7702781038113,GRANDE,115000,COP Price
3059SFT02_red_xl,3059SFT02,Size,3059SFT02_red_xl,active,Maaji,EXTRA GRANDE,7702781038120,EXTRA GRANDE,115000,COP Price
3060SFA03_brown_sm,3060SFA03,Size,3060SFA03_brown_sm,active,Maaji,PEQUEÑO,7702781038182,PEQUEÑO,135000,COP Price
3060SFA03_brown_md,3060SFA03,Size,3060SFA03_brown_md,active,Maaji,MEDIO,7702781038199,MEDIO,135000,COP Price
3060SFA03_brown_lg,3060SFA03,Size,3060SFA03_brown_lg,active,Maaji,GRANDE,7702781038205,GRANDE,135000,COP Price
3060SFA03_brown_xl,3060SFA03,Size,3060SFA03_brown_xl,active,Maaji,EXTRA GRANDE,7702781038212,EXTRA GRANDE,135000,COP Price
3061SSP01_brown_sm,3061SSP01,Size,3061SSP01_brown_sm,active,Maaji,PEQUEÑO,7702781038229,PEQUEÑO,125000,COP Price
3061SSP01_brown_md,3061SSP01,Size,3061SSP01_brown_md,active,Maaji,MEDIO,7702781040925,MEDIO,125000,COP Price
3061SSP01_brown_lg,3061SSP01,Size,3061SSP01_brown_lg,active,Maaji,GRANDE,7702781040932,GRANDE,125000,COP Price
3061SSP01_brown_xl,3061SSP01,Size,3061SSP01_brown_xl,active,Maaji,EXTRA GRANDE,7702781040949,EXTRA GRANDE,125000,COP Price
3062SBA01_red_sm,3062SBA01,Size,3062SBA01_red_sm,active,Maaji,PEQUEÑO,7702781040956,PEQUEÑO,125000,COP Price
3062SBA01_red_md,3062SBA01,Size,3062SBA01_red_md,active,Maaji,MEDIO,7702781040963,MEDIO,125000,COP Price
3062SBA01_red_lg,3062SBA01,Size,3062SBA01_red_lg,active,Maaji,GRANDE,7702781040970,GRANDE,125000,COP Price
3062SBA01_red_xl,3062SBA01,Size,3062SBA01_red_xl,active,Maaji,EXTRA GRANDE,7702781040987,EXTRA GRANDE,125000,COP Price
1483CCT02_red_sm,1483CCT02,Size,1483CCT02_red_sm,active,Maaji,PEQUEÑO,7702781040994,PEQUEÑO,120000,COP Price
1483CCT02_red_md,1483CCT02,Size,1483CCT02_red_md,active,Maaji,MEDIO,7702781041007,MEDIO,120000,COP Price
1483CCT02_red_lg,1483CCT02,Size,1483CCT02_red_lg,active,Maaji,GRANDE,7702781041014,GRANDE,120000,COP Price
1483CCT02_red_xl,1483CCT02,Size,1483CCT02_red_xl,active,Maaji,EXTRA GRANDE,7702781041021,EXTRA GRANDE,120000,COP Price
9086KST02_green_2_3k,9086KST02,Size,9086KST02_green_2_3k,active,Maaji,2_3KIDS,7702781041038,2_3KIDS,90000,COP Price
9086KST02_green_4_6k,9086KST02,Size,9086KST02_green_4_6k,active,Maaji,4_6KIDS,7702781041045,4_6KIDS,90000,COP Price
9086KST02_green_8_10k,9086KST02,Size,9086KST02_green_8_10k,active,Maaji,8_10KIDS,7702781041052,8_10KIDS,90000,COP Price
9086KST02_green_12_14k,9086KST02,Size,9086KST02_green_12_14k,active,Maaji,12_14KIDS,7702781041069,12_14KIDS,90000,COP Price
9086KST02_green_16_18k,9086KST02,Size,9086KST02_green_16_18k,active,Maaji,16_18KIDS,7702781041076,16_18KIDS,90000,COP Price
9086KST03_blue_2_3k,9086KST03,Size,9086KST03_blue_2_3k,active,Maaji,2_3KIDS,7702781042509,2_3KIDS,90000,COP Price
9086KST03_blue_4_6k,9086KST03,Size,9086KST03_blue_4_6k,active,Maaji,4_6KIDS,7702781042516,4_6KIDS,90000,COP Price
9086KST03_blue_8_10k,9086KST03,Size,9086KST03_blue_8_10k,active,Maaji,8_10KIDS,7702781042523,8_10KIDS,90000,COP Price
9086KST03_blue_12_14k,9086KST03,Size,9086KST03_blue_12_14k,active,Maaji,12_14KIDS,7702781042530,12_14KIDS,90000,COP Price
9086KST03_blue_16_18k,9086KST03,Size,9086KST03_blue_16_18k,active,Maaji,16_18KIDS,7702781042547,16_18KIDS,90000,COP Price
9088KST02_red_2_3k,9088KST02,Size,9088KST02_red_2_3k,active,Maaji,2_3KIDS,7702781042554,2_3KIDS,100000,COP Price
9088KST02_red_4_6k,9088KST02,Size,9088KST02_red_4_6k,active,Maaji,4_6KIDS,7702781042561,4_6KIDS,100000,COP Price
9088KST02_red_8_10k,9088KST02,Size,9088KST02_red_8_10k,active,Maaji,8_10KIDS,7702781042578,8_10KIDS,100000,COP Price
9088KST02_red_12_14k,9088KST02,Size,9088KST02_red_12_14k,active,Maaji,12_14KIDS,7702781040765,12_14KIDS,100000,COP Price
9088KST02_red_16_18K,9088KST02,Size,9088KST02_red_16_18K,active,Maaji,16_18KIDS,7702781040772,16_18KIDS,100000,COP Price
9088KST03_blue_2_3k,9088KST03,Size,9088KST03_blue_2_3k,active,Maaji,2_3KIDS,7702781040789,2_3KIDS,100000,COP Price
9088KST03_blue_4_6k,9088KST03,Size,9088KST03_blue_4_6k,active,Maaji,4_6KIDS,7702781040796,4_6KIDS,100000,COP Price
9088KST03_blue_8_10k,9088KST03,Size,9088KST03_blue_8_10k,active,Maaji,8_10KIDS,7702781040802,8_10KIDS,100000,COP Price
9088KST03_blue_12_14k,9088KST03,Size,9088KST03_blue_12_14k,active,Maaji,12_14KIDS,7702781040819,12_14KIDS,100000,COP Price
9088KST03_blue_16_18k,9088KST03,Size,9088KST03_blue_16_18k,active,Maaji,16_18KIDS,7702781040826,16_18KIDS,100000,COP Price
3083KKB03_red_2k,3083KKB03,Size,3083KKB03_red_2k,active,Maaji,2KIDS,7702781040833,2KIDS,115000,COP Price
3083KKB03_red_4k,3083KKB03,Size,3083KKB03_red_4k,active,Maaji,4KIDS,7702781040840,4KIDS,115000,COP Price
3083KKB03_red_6k,3083KKB03,Size,3083KKB03_red_6k,active,Maaji,6KIDS,7702781040857,6KIDS,115000,COP Price
3083KKB03_red_8k,3083KKB03,Size,3083KKB03_red_8k,active,Maaji,8KIDS,7702781040864,8KIDS,115000,COP Price
3083KKB03_red_10k,3083KKB03,Size,3083KKB03_red_10k,active,Maaji,10KIDS,7702781040871,10KIDS,115000,COP Price
3083KKB03_red_12k,3083KKB03,Size,3083KKB03_red_12k,active,Maaji,12KIDS,7702781040888,12KIDS,115000,COP Price
3083KKB03_red_14k,3083KKB03,Size,3083KKB03_red_14k,active,Maaji,14KIDS,7702781040895,14KIDS,115000,COP Price
3083KKB03_red_16k,3083KKB03,Size,3083KKB03_red_16k,active,Maaji,16KIDS,7702781040901,16KIDS,115000,COP Price
3090KKB02_red_2k,3090KKB02,Size,3090KKB02_red_2k,active,Maaji,2KIDS,7702781040918,2KIDS,125000,COP Price
3090KKB02_red_4k,3090KKB02,Size,3090KKB02_red_4k,active,Maaji,4KIDS,7702781043322,4KIDS,125000,COP Price
3090KKB02_red_6k,3090KKB02,Size,3090KKB02_red_6k,active,Maaji,6KIDS,7702781043339,6KIDS,125000,COP Price
3090KKB02_red_8k,3090KKB02,Size,3090KKB02_red_8k,active,Maaji,8KIDS,7702781043346,8KIDS,125000,COP Price
3090KKB02_red_10k,3090KKB02,Size,3090KKB02_red_10k,active,Maaji,10KIDS,7702781043353,10KIDS,125000,COP Price
3090KKB02_red_12k,3090KKB02,Size,3090KKB02_red_12k,active,Maaji,12KIDS,7702781043360,12KIDS,125000,COP Price
3090KKB02_red_14k,3090KKB02,Size,3090KKB02_red_14k,active,Maaji,14KIDS,7702781043377,14KIDS,125000,COP Price
3090KKB02_red_16k,3090KKB02,Size,3090KKB02_red_16k,active,Maaji,16KIDS,7702781043384,16KIDS,125000,COP Price
3080KKB03_blue_2k,3080KKB03,Size,3080KKB03_blue_2k,active,Maaji,2KIDS,7702781043391,2KIDS,125000,COP Price
3080KKB03_blue_4k,3080KKB03,Size,3080KKB03_blue_4k,active,Maaji,4KIDS,7702781033583,4KIDS,125000,COP Price
3080KKB03_blue_6k,3080KKB03,Size,3080KKB03_blue_6k,active,Maaji,6KIDS,7702781033590,6KIDS,125000,COP Price
3080KKB03_blue_8k,3080KKB03,Size,3080KKB03_blue_8k,active,Maaji,8KIDS,7702781033606,8KIDS,125000,COP Price
3080KKB03_blue_10k,3080KKB03,Size,3080KKB03_blue_10k,active,Maaji,10KIDS,7702781033613,10KIDS,125000,COP Price
3080KKB03_blue_12k,3080KKB03,Size,3080KKB03_blue_12k,active,Maaji,12KIDS,7702781033620,12KIDS,125000,COP Price
3080KKB03_blue_14k,3080KKB03,Size,3080KKB03_blue_14k,active,Maaji,14KIDS,7702781033637,14KIDS,125000,COP Price
3080KKB03_blue_16k,3080KKB03,Size,3080KKB03_blue_16k,active,Maaji,16KIDS,7702781033644,16KIDS,125000,COP Price
3094KKO01_red_2k,3094KKO01,Size,3094KKO01_red_2k,active,Maaji,2KIDS,7702781033651,2KIDS,140000,COP Price
3094KKO01_red_4k,3094KKO01,Size,3094KKO01_red_4k,active,Maaji,4KIDS,7702781034443,4KIDS,140000,COP Price
3094KKO01_red_6k,3094KKO01,Size,3094KKO01_red_6k,active,Maaji,6KIDS,7702781034450,6KIDS,140000,COP Price
3094KKO01_red_8k,3094KKO01,Size,3094KKO01_red_8k,active,Maaji,8KIDS,7702781034467,8KIDS,140000,COP Price
3094KKO01_red_10k,3094KKO01,Size,3094KKO01_red_10k,active,Maaji,10KIDS,7702781034474,10KIDS,140000,COP Price
3094KKO01_red_12k,3094KKO01,Size,3094KKO01_red_12k,active,Maaji,12KIDS,7702781034481,12KIDS,140000,COP Price
3094KKO01_red_14k,3094KKO01,Size,3094KKO01_red_14k,active,Maaji,14KIDS,7702781034498,14KIDS,140000,COP Price
3094KKO01_red_16k,3094KKO01,Size,3094KKO01_red_16k,active,Maaji,16KIDS,7702781034504,16KIDS,140000,COP Price
3102KKB01_red_2k,3102KKB01,Size,3102KKB01_red_2k,active,Maaji,2KIDS,7702781034511,2KIDS,140000,COP Price
3102KKB01_red_4k,3102KKB01,Size,3102KKB01_red_4k,active,Maaji,4KIDS,7702781041526,4KIDS,140000,COP Price
3102KKB01_red_6k,3102KKB01,Size,3102KKB01_red_6k,active,Maaji,6KIDS,7702781041533,6KIDS,140000,COP Price
3102KKB01_red_8k,3102KKB01,Size,3102KKB01_red_8k,active,Maaji,8KIDS,7702781041540,8KIDS,140000,COP Price
3102KKB01_red_10k,3102KKB01,Size,3102KKB01_red_10k,active,Maaji,10KIDS,7702781041557,10KIDS,140000,COP Price
3102KKB01_red_12k,3102KKB01,Size,3102KKB01_red_12k,active,Maaji,12KIDS,7702781041564,12KIDS,140000,COP Price
3102KKB01_red_14k,3102KKB01,Size,3102KKB01_red_14k,active,Maaji,14KIDS,7702781041571,14KIDS,140000,COP Price
3102KKB01_red_16k,3102KKB01,Size,3102KKB01_red_16k,active,Maaji,16KIDS,7702781041588,16KIDS,140000,COP Price
3095KKS01_red_2k,3095KKS01,Size,3095KKS01_red_2k,active,Maaji,2KIDS,7702781041595,2KIDS,95000,COP Price
3095KKS01_red_4k,3095KKS01,Size,3095KKS01_red_4k,active,Maaji,4KIDS,7702781041700,4KIDS,95000,COP Price
3095KKS01_red_6k,3095KKS01,Size,3095KKS01_red_6k,active,Maaji,6KIDS,7702781041717,6KIDS,95000,COP Price
3095KKS01_red_8k,3095KKS01,Size,3095KKS01_red_8k,active,Maaji,8KIDS,7702781041724,8KIDS,95000,COP Price
